INDEX,RCR,DATE,TIME,VALID,LATITUDE,N/S,LONGITUDE,E/W,HEIGHT,SPEED,DISTANCE
15214,T,08/03/2020,11:44:31,Unknown,57.698648,N,-2.609895,W,538,0,934.567892
15215,T,08/03/2020,11:44:32,Unknown,57.699108,N,-2.610382,W,536,0,934.626795
15216,T,08/03/2020,11:44:33,Unknown,57.699568,N,-2.610879,W,535,0,934.685895
15217,T,08/03/2020,11:44:34,Unknown,57.700026,N,-2.611386,W,534,0,934.745142
15218,T,08/03/2020,11:44:35,Unknown,57.700484,N,-2.611899,W,533,0,934.80453
15219,T,08/03/2020,11:44:36,Unknown,57.700942,N,-2.612415,W,532,0,934.864048
15220,T,08/03/2020,11:44:37,Unknown,57.701399,N,-2.612938,W,532,0,934.92362
15221,T,08/03/2020,11:44:38,Unknown,57.701854,N,-2.613461,W,533,0,934.983154
15222,T,08/03/2020,11:44:39,Unknown,57.702312,N,-2.613978,W,533,0,935.042664
15223,T,08/03/2020,11:44:40,Unknown,57.702772,N,-2.61449,W,534,0,935.102204
15224,T,08/03/2020,11:44:41,Unknown,57.703233,N,-2.614999,W,535,0,935.161805
15225,T,08/03/2020,11:44:42,Unknown,57.703696,N,-2.615505,W,535,0,935.221503
15226,T,08/03/2020,11:44:43,Unknown,57.70416,N,-2.616012,W,535,0,935.281309
15227,T,08/03/2020,11:44:44,Unknown,57.704623,N,-2.61652,W,536,0,935.341072
15228,T,08/03/2020,11:44:45,Unknown,57.705085,N,-2.617027,W,538,0,935.400654
15229,T,08/03/2020,11:44:46,Unknown,57.705545,N,-2.617531,W,539,0,935.460021
15230,T,08/03/2020,11:44:47,Unknown,57.706005,N,-2.618032,W,541,0,935.519256
15231,T,08/03/2020,11:44:48,Unknown,57.706466,N,-2.618528,W,542,0,935.57843
15232,T,08/03/2020,11:44:49,Unknown,57.706927,N,-2.619022,W,543,0,935.637597
15233,T,08/03/2020,11:44:50,Unknown,57.707389,N,-2.619516,W,544,0,935.696775
15234,T,08/03/2020,11:44:51,Unknown,57.70785,N,-2.620011,W,544,0,935.755978
15235,T,08/03/2020,11:44:52,Unknown,57.708311,N,-2.620508,W,544,0,935.815237
15236,T,08/03/2020,11:44:53,Unknown,57.708772,N,-2.621012,W,543,0,935.874637
15237,T,08/03/2020,11:44:54,Unknown,57.709233,N,-2.62152,W,542,0,935.934153
15238,T,08/03/2020,11:44:55,Unknown,57.709694,N,-2.622032,W,541,0,935.993816
15239,T,08/03/2020,11:44:56,Unknown,57.710155,N,-2.622545,W,540,0,936.05358
15240,T,08/03/2020,11:44:57,Unknown,57.710617,N,-2.623061,W,539,0,936.113464
15241,T,08/03/2020,11:44:58,Unknown,57.71108,N,-2.623579,W,538,0,936.173493
15242,T,08/03/2020,11:44:59,Unknown,57.711543,N,-2.624102,W,536,0,936.233709
15243,T,08/03/2020,11:45:00,Unknown,57.712008,N,-2.624629,W,534,0,936.294193
15244,T,08/03/2020,11:45:01,Unknown,57.712475,N,-2.625161,W,531,0,936.355003
15245,T,08/03/2020,11:45:02,Unknown,57.712941,N,-2.625703,W,528,0,936.416119
15246,T,08/03/2020,11:45:03,Unknown,57.713406,N,-2.626254,W,527,0,936.477397
15247,T,08/03/2020,11:45:04,Unknown,57.713869,N,-2.626809,W,528,0,936.538612
15248,T,08/03/2020,11:45:05,Unknown,57.714329,N,-2.627366,W,530,0,936.599548
15249,T,08/03/2020,11:45:06,Unknown,57.714786,N,-2.627921,W,532,0,936.660178
15250,T,08/03/2020,11:45:07,Unknown,57.715242,N,-2.628467,W,534,0,936.720473
15251,T,08/03/2020,11:45:08,Unknown,57.7157,N,-2.629001,W,536,0,936.780538
15252,T,08/03/2020,11:45:09,Unknown,57.716162,N,-2.629522,W,538,0,936.840549
15253,T,08/03/2020,11:45:10,Unknown,57.716627,N,-2.630034,W,541,0,936.900606
15254,T,08/03/2020,11:45:11,Unknown,57.717094,N,-2.630543,W,543,0,936.960727
15255,T,08/03/2020,11:45:12,Unknown,57.717562,N,-2.631052,W,544,0,937.021007
15256,T,08/03/2020,11:45:13,Unknown,57.718032,N,-2.631564,W,545,0,937.081507
15257,T,08/03/2020,11:45:14,Unknown,57.718502,N,-2.632081,W,546,0,937.14222
15258,T,08/03/2020,11:45:15,Unknown,57.718973,N,-2.632604,W,547,0,937.203178
15259,T,08/03/2020,11:45:16,Unknown,57.719446,N,-2.633131,W,547,0,937.264414
15260,T,08/03/2020,11:45:17,Unknown,57.71992,N,-2.633664,W,546,0,937.325996
15261,T,08/03/2020,11:45:18,Unknown,57.720397,N,-2.634202,W,546,0,937.387933
15262,T,08/03/2020,11:45:19,Unknown,57.720875,N,-2.634742,W,545,0,937.450163
15263,T,08/03/2020,11:45:20,Unknown,57.721356,N,-2.635283,W,545,0,937.51262
15264,T,08/03/2020,11:45:21,Unknown,57.721841,N,-2.635819,W,544,0,937.57528
15265,T,08/03/2020,11:45:22,Unknown,57.722326,N,-2.636359,W,544,0,937.638061
15266,T,08/03/2020,11:45:23,Unknown,57.722809,N,-2.636905,W,544,0,937.70091
15267,T,08/03/2020,11:45:24,Unknown,57.723292,N,-2.637455,W,544,0,937.763877
15268,T,08/03/2020,11:45:25,Unknown,57.723777,N,-2.638004,W,544,0,937.826968
15269,T,08/03/2020,11:45:26,Unknown,57.724266,N,-2.638549,W,544,0,937.890229
15270,T,08/03/2020,11:45:27,Unknown,57.724758,N,-2.639087,W,544,0,937.953676
15271,T,08/03/2020,11:45:28,Unknown,57.725255,N,-2.639615,W,546,0,938.01728
15272,T,08/03/2020,11:45:29,Unknown,57.725755,N,-2.640135,W,548,0,938.080903
15273,T,08/03/2020,11:45:30,Unknown,57.726258,N,-2.640641,W,550,0,938.144569
15274,T,08/03/2020,11:45:31,Unknown,57.726766,N,-2.641136,W,552,0,938.208296
15275,T,08/03/2020,11:45:32,Unknown,57.727274,N,-2.641628,W,554,0,938.27198
15276,T,08/03/2020,11:45:33,Unknown,57.727782,N,-2.642118,W,555,0,938.335568
15277,T,08/03/2020,11:45:34,Unknown,57.72829,N,-2.642607,W,557,0,938.399115
15278,T,08/03/2020,11:45:35,Unknown,57.728794,N,-2.643104,W,558,0,938.46251
15279,T,08/03/2020,11:45:36,Unknown,57.729292,N,-2.643614,W,559,0,938.525762
15280,T,08/03/2020,11:45:37,Unknown,57.729785,N,-2.644143,W,560,0,938.588939
15281,T,08/03/2020,11:45:38,Unknown,57.730273,N,-2.644687,W,559,0,938.652144
15282,T,08/03/2020,11:45:39,Unknown,57.730758,N,-2.645246,W,558,0,938.715614
15283,T,08/03/2020,11:45:40,Unknown,57.731246,N,-2.645813,W,557,0,938.779481
15284,T,08/03/2020,11:45:41,Unknown,57.731736,N,-2.646382,W,556,0,938.843715
15285,T,08/03/2020,11:45:42,Unknown,57.73223,N,-2.646948,W,556,0,938.90814
15286,T,08/03/2020,11:45:43,Unknown,57.732727,N,-2.647507,W,555,0,938.972715
15287,T,08/03/2020,11:45:44,Unknown,57.733229,N,-2.648061,W,555,0,939.037486
15288,T,08/03/2020,11:45:45,Unknown,57.733731,N,-2.648615,W,554,0,939.102397
15289,T,08/03/2020,11:45:46,Unknown,57.734235,N,-2.649171,W,554,0,939.167511
15290,T,08/03/2020,11:45:47,Unknown,57.73474,N,-2.649729,W,553,0,939.232752
15291,T,08/03/2020,11:45:48,Unknown,57.735245,N,-2.65029,W,553,0,939.298091
15292,T,08/03/2020,11:45:49,Unknown,57.735749,N,-2.65085,W,553,0,939.363375
15293,T,08/03/2020,11:45:50,Unknown,57.736252,N,-2.651409,W,553,0,939.428497
15294,T,08/03/2020,11:45:51,Unknown,57.736754,N,-2.651965,W,554,0,939.493366
15295,T,08/03/2020,11:45:52,Unknown,57.737252,N,-2.65252,W,555,0,939.557934
15296,T,08/03/2020,11:45:53,Unknown,57.737749,N,-2.653074,W,556,0,939.622218
15297,T,08/03/2020,11:45:54,Unknown,57.738243,N,-2.653629,W,558,0,939.686366
15298,T,08/03/2020,11:45:55,Unknown,57.738736,N,-2.654182,W,559,0,939.750392
15299,T,08/03/2020,11:45:56,Unknown,57.73923,N,-2.654731,W,560,0,939.814326
15300,T,08/03/2020,11:45:57,Unknown,57.739724,N,-2.655279,W,560,0,939.878175
15301,T,08/03/2020,11:45:58,Unknown,57.740218,N,-2.655821,W,560,0,939.941905
15302,T,08/03/2020,11:45:59,Unknown,57.740713,N,-2.656358,W,559,0,940.005575
15303,T,08/03/2020,11:46:00,Unknown,57.741209,N,-2.65689,W,559,0,940.069281
15304,T,08/03/2020,11:46:01,Unknown,57.741708,N,-2.657419,W,558,0,940.133086
15305,T,08/03/2020,11:46:02,Unknown,57.742208,N,-2.65795,W,556,0,940.197041
15306,T,08/03/2020,11:46:03,Unknown,57.742707,N,-2.658487,W,553,0,940.261139
15307,T,08/03/2020,11:46:04,Unknown,57.743206,N,-2.65903,W,551,0,940.325347
15308,T,08/03/2020,11:46:05,Unknown,57.743704,N,-2.659577,W,550,0,940.38959
15309,T,08/03/2020,11:46:06,Unknown,57.744203,N,-2.660122,W,549,0,940.453858
15310,T,08/03/2020,11:46:07,Unknown,57.744702,N,-2.660665,W,549,0,940.518113
15311,T,08/03/2020,11:46:08,Unknown,57.745201,N,-2.661205,W,549,0,940.582319
15312,T,08/03/2020,11:46:09,Unknown,57.7457,N,-2.661744,W,549,0,940.646387
15313,T,08/03/2020,11:46:10,Unknown,57.746196,N,-2.662283,W,549,0,940.710185
15314,T,08/03/2020,11:46:11,Unknown,57.746688,N,-2.662822,W,550,0,940.773686
15315,T,08/03/2020,11:46:12,Unknown,57.747177,N,-2.663366,W,549,0,940.836972
15316,T,08/03/2020,11:46:13,Unknown,57.747663,N,-2.663913,W,549,0,940.900065
15317,T,08/03/2020,11:46:14,Unknown,57.748146,N,-2.664462,W,548,0,940.962982
15318,T,08/03/2020,11:46:15,Unknown,57.748627,N,-2.665015,W,547,0,941.025763
15319,T,08/03/2020,11:46:16,Unknown,57.749105,N,-2.66557,W,546,0,941.088434
15320,T,08/03/2020,11:46:17,Unknown,57.749582,N,-2.666129,W,545,0,941.151042
15321,T,08/03/2020,11:46:18,Unknown,57.750058,N,-2.666689,W,545,0,941.213596
15322,T,08/03/2020,11:46:19,Unknown,57.750535,N,-2.667247,W,544,0,941.276182
15323,T,08/03/2020,11:46:20,Unknown,57.751012,N,-2.667804,W,543,0,941.338731
15324,T,08/03/2020,11:46:21,Unknown,57.75149,N,-2.668358,W,542,0,941.401269
15325,T,08/03/2020,11:46:22,Unknown,57.751968,N,-2.66891,W,541,0,941.463821
15326,T,08/03/2020,11:46:23,Unknown,57.752449,N,-2.669456,W,541,0,941.526385
15327,T,08/03/2020,11:46:24,Unknown,57.752933,N,-2.669995,W,540,0,941.589054
15328,T,08/03/2020,11:46:25,Unknown,57.753421,N,-2.670524,W,540,0,941.651851
15329,T,08/03/2020,11:46:26,Unknown,57.753913,N,-2.671046,W,539,0,941.714757
15330,T,08/03/2020,11:46:27,Unknown,57.754409,N,-2.671561,W,538,0,941.777919
15331,T,08/03/2020,11:46:28,Unknown,57.754909,N,-2.672072,W,536,0,941.841276
15332,T,08/03/2020,11:46:29,Unknown,57.75541,N,-2.672584,W,534,0,941.904813
15333,T,08/03/2020,11:46:30,Unknown,57.75591,N,-2.673104,W,532,0,941.968473
15334,T,08/03/2020,11:46:31,Unknown,57.756407,N,-2.673635,W,529,0,942.032159
15335,T,08/03/2020,11:46:32,Unknown,57.7569,N,-2.674179,W,527,0,942.09583
15336,T,08/03/2020,11:46:33,Unknown,57.757388,N,-2.674737,W,525,0,942.159452
15337,T,08/03/2020,11:46:34,Unknown,57.75787,N,-2.675306,W,525,0,942.222858
15338,T,08/03/2020,11:46:35,Unknown,57.758347,N,-2.675879,W,525,0,942.285911
15339,T,08/03/2020,11:46:36,Unknown,57.758821,N,-2.67645,W,527,0,942.348667
15340,T,08/03/2020,11:46:37,Unknown,57.759295,N,-2.677013,W,530,0,942.411096
15341,T,08/03/2020,11:46:38,Unknown,57.759768,N,-2.677563,W,533,0,942.473082
15342,T,08/03/2020,11:46:39,Unknown,57.76024,N,-2.678102,W,536,0,942.534644
15343,T,08/03/2020,11:46:40,Unknown,57.760712,N,-2.678631,W,539,0,942.595872
15344,T,08/03/2020,11:46:41,Unknown,57.761183,N,-2.679155,W,540,0,942.656815
15345,T,08/03/2020,11:46:42,Unknown,57.761654,N,-2.679676,W,541,0,942.717643
15346,T,08/03/2020,11:46:43,Unknown,57.762125,N,-2.680195,W,540,0,942.778459
15347,T,08/03/2020,11:46:44,Unknown,57.762595,N,-2.680715,W,540,0,942.839202
15348,T,08/03/2020,11:46:45,Unknown,57.763063,N,-2.681233,W,541,0,942.899804
15349,T,08/03/2020,11:46:46,Unknown,57.763529,N,-2.681751,W,542,0,942.96009
15350,T,08/03/2020,11:46:47,Unknown,57.763994,N,-2.682268,W,543,0,943.020224
15351,T,08/03/2020,11:46:48,Unknown,57.764456,N,-2.682786,W,544,0,943.080129
15352,T,08/03/2020,11:46:49,Unknown,57.764916,N,-2.683303,W,544,0,943.139891
15353,T,08/03/2020,11:46:50,Unknown,57.765377,N,-2.683819,W,544,0,943.199601
15354,T,08/03/2020,11:46:51,Unknown,57.765839,N,-2.684331,W,544,0,943.259373
15355,T,08/03/2020,11:46:52,Unknown,57.766304,N,-2.684838,W,543,0,943.319286
15356,T,08/03/2020,11:46:53,Unknown,57.76677,N,-2.685346,W,542,0,943.379305
15357,T,08/03/2020,11:46:54,Unknown,57.767236,N,-2.685858,W,541,0,943.439355
15358,T,08/03/2020,11:46:55,Unknown,57.767698,N,-2.686377,W,540,0,943.499404
15359,T,08/03/2020,11:46:56,Unknown,57.768158,N,-2.686905,W,539,0,943.55942
15360,T,08/03/2020,11:46:57,Unknown,57.768617,N,-2.687439,W,537,0,943.61951
15361,T,08/03/2020,11:46:58,Unknown,57.769076,N,-2.687977,W,535,0,943.679792
15362,T,08/03/2020,11:46:59,Unknown,57.769538,N,-2.688517,W,532,0,943.740372
15363,T,08/03/2020,11:47:00,Unknown,57.770002,N,-2.689059,W,530,0,943.801282
15364,T,08/03/2020,11:47:01,Unknown,57.770471,N,-2.6896,W,527,0,943.862506
15365,T,08/03/2020,11:47:02,Unknown,57.770945,N,-2.690134,W,526,0,943.924079
15366,T,08/03/2020,11:47:03,Unknown,57.771424,N,-2.690658,W,525,0,943.985884
15367,T,08/03/2020,11:47:04,Unknown,57.771908,N,-2.691177,W,523,0,944.047883
15368,T,08/03/2020,11:47:05,Unknown,57.772393,N,-2.691695,W,523,0,944.110025
15369,T,08/03/2020,11:47:06,Unknown,57.772877,N,-2.692215,W,522,0,944.172084
15370,T,08/03/2020,11:47:07,Unknown,57.773357,N,-2.692738,W,522,0,944.23394
15371,T,08/03/2020,11:47:08,Unknown,57.773834,N,-2.693264,W,523,0,944.295526
15372,T,08/03/2020,11:47:09,Unknown,57.774306,N,-2.693794,W,524,0,944.356734
15373,T,08/03/2020,11:47:10,Unknown,57.774772,N,-2.694325,W,526,0,944.417502
15374,T,08/03/2020,11:47:11,Unknown,57.775235,N,-2.694854,W,528,0,944.477809
15375,T,08/03/2020,11:47:12,Unknown,57.775695,N,-2.695379,W,530,0,944.537765
15376,T,08/03/2020,11:47:13,Unknown,57.776153,N,-2.695901,W,532,0,944.597392
15377,T,08/03/2020,11:47:14,Unknown,57.776609,N,-2.696419,W,534,0,944.656743
15378,T,08/03/2020,11:47:15,Unknown,57.777064,N,-2.696933,W,535,0,944.715919
15379,T,08/03/2020,11:47:16,Unknown,57.77752,N,-2.697445,W,535,0,944.775018
15380,T,08/03/2020,11:47:17,Unknown,57.777976,N,-2.697954,W,535,0,944.834161
15381,T,08/03/2020,11:47:18,Unknown,57.778434,N,-2.698462,W,535,0,944.893399
15382,T,08/03/2020,11:47:19,Unknown,57.778894,N,-2.69897,W,534,0,944.952787
15383,T,08/03/2020,11:47:20,Unknown,57.779355,N,-2.699477,W,534,0,945.012285
15384,T,08/03/2020,11:47:21,Unknown,57.779818,N,-2.699981,W,534,0,945.071852
15385,T,08/03/2020,11:47:22,Unknown,57.780281,N,-2.700482,W,534,0,945.1314
15386,T,08/03/2020,11:47:23,Unknown,57.780746,N,-2.700977,W,535,0,945.190892
15387,T,08/03/2020,11:47:24,Unknown,57.78121,N,-2.701468,W,536,0,945.250217
15388,T,08/03/2020,11:47:25,Unknown,57.781674,N,-2.701956,W,537,0,945.309409
15389,T,08/03/2020,11:47:26,Unknown,57.782134,N,-2.702446,W,539,0,945.368334
15390,T,08/03/2020,11:47:27,Unknown,57.782589,N,-2.702942,W,540,0,945.426879
15391,T,08/03/2020,11:47:28,Unknown,57.783039,N,-2.70344,W,541,0,945.485038
15392,T,08/03/2020,11:47:29,Unknown,57.783485,N,-2.703939,W,543,0,945.542895
15393,T,08/03/2020,11:47:30,Unknown,57.783928,N,-2.704439,W,544,0,945.600444
15394,T,08/03/2020,11:47:31,Unknown,57.784368,N,-2.704941,W,545,0,945.657745
15395,T,08/03/2020,11:47:32,Unknown,57.784805,N,-2.705445,W,547,0,945.714836
15396,T,08/03/2020,11:47:33,Unknown,57.78524,N,-2.70595,W,548,0,945.771794
15397,T,08/03/2020,11:47:34,Unknown,57.785674,N,-2.706455,W,549,0,945.828632
15398,T,08/03/2020,11:47:35,Unknown,57.786107,N,-2.706959,W,550,0,945.885402
15399,T,08/03/2020,11:47:36,Unknown,57.786542,N,-2.707462,W,550,0,945.942235
15400,T,08/03/2020,11:47:37,Unknown,57.786978,N,-2.707964,W,550,0,945.99922
15401,T,08/03/2020,11:47:38,Unknown,57.787417,N,-2.708465,W,549,0,946.056391
15402,T,08/03/2020,11:47:39,Unknown,57.787857,N,-2.708967,W,548,0,946.113758
15403,T,08/03/2020,11:47:40,Unknown,57.788299,N,-2.709469,W,547,0,946.1713
15404,T,08/03/2020,11:47:41,Unknown,57.788743,N,-2.709972,W,546,0,946.229014
15405,T,08/03/2020,11:47:42,Unknown,57.789188,N,-2.710477,W,546,0,946.28692
15406,T,08/03/2020,11:47:43,Unknown,57.789635,N,-2.710982,W,545,0,946.345022
15407,T,08/03/2020,11:47:44,Unknown,57.790085,N,-2.711486,W,544,0,946.403336
15408,T,08/03/2020,11:47:45,Unknown,57.790537,N,-2.711989,W,542,0,946.461874
15409,T,08/03/2020,11:47:46,Unknown,57.790991,N,-2.712493,W,541,0,946.52057
15410,T,08/03/2020,11:47:47,Unknown,57.791445,N,-2.713001,W,541,0,946.57941
15411,T,08/03/2020,11:47:48,Unknown,57.791898,N,-2.713512,W,540,0,946.63827
15412,T,08/03/2020,11:47:49,Unknown,57.792352,N,-2.714023,W,541,0,946.697129
15413,T,08/03/2020,11:47:50,Unknown,57.792806,N,-2.71453,W,542,0,946.755983
15414,T,08/03/2020,11:47:51,Unknown,57.793261,N,-2.715032,W,542,0,946.814781
15415,T,08/03/2020,11:47:52,Unknown,57.793716,N,-2.715535,W,543,0,946.873525
15416,T,08/03/2020,11:47:53,Unknown,57.79417,N,-2.716041,W,543,0,946.932268
15417,T,08/03/2020,11:47:54,Unknown,57.794623,N,-2.716547,W,544,0,946.99096
15418,T,08/03/2020,11:47:55,Unknown,57.795073,N,-2.717056,W,545,0,947.049508
15419,T,08/03/2020,11:47:56,Unknown,57.795521,N,-2.717567,W,546,0,947.107879
15420,T,08/03/2020,11:47:57,Unknown,57.795968,N,-2.718078,W,546,0,947.16613
15421,T,08/03/2020,11:47:58,Unknown,57.796415,N,-2.718589,W,546,0,947.224421
15422,T,08/03/2020,11:47:59,Unknown,57.796863,N,-2.7191,W,545,0,947.282745
15423,T,08/03/2020,11:48:00,Unknown,57.797311,N,-2.719613,W,544,0,947.341196
15424,T,08/03/2020,11:48:01,Unknown,57.79776,N,-2.72013,W,542,0,947.399876
15425,T,08/03/2020,11:48:02,Unknown,57.798212,N,-2.720652,W,539,0,947.458891
15426,T,08/03/2020,11:48:03,Unknown,57.798665,N,-2.721178,W,537,0,947.518245
15427,T,08/03/2020,11:48:04,Unknown,57.79912,N,-2.721708,W,534,0,947.577799
15428,T,08/03/2020,11:48:05,Unknown,57.799577,N,-2.722238,W,533,0,947.63759
15429,T,08/03/2020,11:48:06,Unknown,57.800037,N,-2.722761,W,533,0,947.697497
15430,T,08/03/2020,11:48:07,Unknown,57.8005,N,-2.723277,W,532,0,947.757388
15431,T,08/03/2020,11:48:08,Unknown,57.800965,N,-2.723783,W,533,0,947.81725
15432,T,08/03/2020,11:48:09,Unknown,57.801432,N,-2.724283,W,533,0,947.877106
15433,T,08/03/2020,11:48:10,Unknown,57.801901,N,-2.724776,W,533,0,947.936968
15434,T,08/03/2020,11:48:11,Unknown,57.802373,N,-2.725261,W,533,0,947.996895
15435,T,08/03/2020,11:48:12,Unknown,57.802846,N,-2.725745,W,533,0,948.056851
15436,T,08/03/2020,11:48:13,Unknown,57.80332,N,-2.726229,W,532,0,948.116891
15437,T,08/03/2020,11:48:14,Unknown,57.803793,N,-2.726717,W,531,0,948.176971
15438,T,08/03/2020,11:48:15,Unknown,57.804265,N,-2.72721,W,530,0,948.23708
15439,T,08/03/2020,11:48:16,Unknown,57.804735,N,-2.727709,W,529,0,948.297232
15440,T,08/03/2020,11:48:17,Unknown,57.805202,N,-2.72822,W,528,0,948.357379
15441,T,08/03/2020,11:48:18,Unknown,57.805665,N,-2.72874,W,528,0,948.417504
15442,T,08/03/2020,11:48:19,Unknown,57.806127,N,-2.729265,W,527,0,948.477592
15443,T,08/03/2020,11:48:20,Unknown,57.806588,N,-2.729792,W,527,0,948.537693
15444,T,08/03/2020,11:48:21,Unknown,57.807049,N,-2.730315,W,529,0,948.597683
15445,T,08/03/2020,11:48:22,Unknown,57.807512,N,-2.730828,W,531,0,948.657469
15446,T,08/03/2020,11:48:23,Unknown,57.807974,N,-2.731335,W,533,0,948.717065
15447,T,08/03/2020,11:48:24,Unknown,57.808435,N,-2.731839,W,535,0,948.776517
15448,T,08/03/2020,11:48:25,Unknown,57.808897,N,-2.732343,W,536,0,948.835917
15449,T,08/03/2020,11:48:26,Unknown,57.809359,N,-2.732847,W,537,0,948.895393
15450,T,08/03/2020,11:48:27,Unknown,57.809819,N,-2.733354,W,538,0,948.954838
15451,T,08/03/2020,11:48:28,Unknown,57.810278,N,-2.733866,W,539,0,949.01422
15452,T,08/03/2020,11:48:29,Unknown,57.810734,N,-2.734382,W,539,0,949.073526
15453,T,08/03/2020,11:48:30,Unknown,57.811189,N,-2.734902,W,539,0,949.132783
15454,T,08/03/2020,11:48:31,Unknown,57.811642,N,-2.735425,W,539,0,949.192029
15455,T,08/03/2020,11:48:32,Unknown,57.812095,N,-2.735948,W,539,0,949.25121
15456,T,08/03/2020,11:48:33,Unknown,57.812547,N,-2.736467,W,540,0,949.310195
15457,T,08/03/2020,11:48:34,Unknown,57.812998,N,-2.736982,W,541,0,949.369002
15458,T,08/03/2020,11:48:35,Unknown,57.813451,N,-2.737489,W,543,0,949.427662
15459,T,08/03/2020,11:48:36,Unknown,57.813905,N,-2.73799,W,544,0,949.486335
15460,T,08/03/2020,11:48:37,Unknown,57.814362,N,-2.738486,W,544,0,949.545069
15461,T,08/03/2020,11:48:38,Unknown,57.814822,N,-2.738979,W,543,0,949.60401
15462,T,08/03/2020,11:48:39,Unknown,57.815283,N,-2.739475,W,542,0,949.663202
15463,T,08/03/2020,11:48:40,Unknown,57.815746,N,-2.739975,W,540,0,949.722647
15464,T,08/03/2020,11:48:41,Unknown,57.816211,N,-2.74048,W,538,0,949.78241
15465,T,08/03/2020,11:48:42,Unknown,57.816678,N,-2.740989,W,536,0,949.84253
15466,T,08/03/2020,11:48:43,Unknown,57.817146,N,-2.741504,W,533,0,949.902969
15467,T,08/03/2020,11:48:44,Unknown,57.817615,N,-2.742028,W,531,0,949.963688
15468,T,08/03/2020,11:48:45,Unknown,57.818083,N,-2.742562,W,529,0,950.024622
15469,T,08/03/2020,11:48:46,Unknown,57.818549,N,-2.743105,W,527,0,950.085736
15470,T,08/03/2020,11:48:47,Unknown,57.819016,N,-2.74365,W,526,0,950.146917
15471,T,08/03/2020,11:48:48,Unknown,57.819484,N,-2.744195,W,526,0,950.208175
15472,T,08/03/2020,11:48:49,Unknown,57.819952,N,-2.744734,W,527,0,950.269327
15473,T,08/03/2020,11:48:50,Unknown,57.820422,N,-2.745264,W,528,0,950.330389
15474,T,08/03/2020,11:48:51,Unknown,57.820894,N,-2.745783,W,530,0,950.391267
15475,T,08/03/2020,11:48:52,Unknown,57.821369,N,-2.746288,W,532,0,950.452064
15476,T,08/03/2020,11:48:53,Unknown,57.821847,N,-2.74678,W,533,0,950.512738
15477,T,08/03/2020,11:48:54,Unknown,57.822327,N,-2.747263,W,535,0,950.573354
15478,T,08/03/2020,11:48:55,Unknown,57.822809,N,-2.747736,W,536,0,950.633906
15479,T,08/03/2020,11:48:56,Unknown,57.823294,N,-2.748201,W,537,0,950.694473
15480,T,08/03/2020,11:48:57,Unknown,57.823781,N,-2.748658,W,537,0,950.755085
15481,T,08/03/2020,11:48:58,Unknown,57.824269,N,-2.749114,W,537,0,950.81577
15482,T,08/03/2020,11:48:59,Unknown,57.824758,N,-2.749571,W,537,0,950.876582
15483,T,08/03/2020,11:49:00,Unknown,57.825247,N,-2.750034,W,536,0,950.937507
15484,T,08/03/2020,11:49:01,Unknown,57.825734,N,-2.750505,W,536,0,950.998464
15485,T,08/03/2020,11:49:02,Unknown,57.826217,N,-2.750981,W,537,0,951.059282
15486,T,08/03/2020,11:49:03,Unknown,57.826699,N,-2.75146,W,538,0,951.119925
15487,T,08/03/2020,11:49:04,Unknown,57.827178,N,-2.751939,W,540,0,951.180353
15488,T,08/03/2020,11:49:05,Unknown,57.827656,N,-2.752418,W,541,0,951.240618
15489,T,08/03/2020,11:49:06,Unknown,57.828132,N,-2.752895,W,542,0,951.300728
15490,T,08/03/2020,11:49:07,Unknown,57.828607,N,-2.753371,W,544,0,951.360626
15491,T,08/03/2020,11:49:08,Unknown,57.82908,N,-2.753847,W,545,0,951.420386
15492,T,08/03/2020,11:49:09,Unknown,57.829552,N,-2.75432,W,547,0,951.479997
15493,T,08/03/2020,11:49:10,Unknown,57.830024,N,-2.754793,W,548,0,951.539503
15494,T,08/03/2020,11:49:11,Unknown,57.830494,N,-2.755267,W,549,0,951.598914
15495,T,08/03/2020,11:49:12,Unknown,57.830964,N,-2.755741,W,550,0,951.658328
15496,T,08/03/2020,11:49:13,Unknown,57.831435,N,-2.756216,W,550,0,951.717828
15497,T,08/03/2020,11:49:14,Unknown,57.831907,N,-2.756691,W,550,0,951.777375
15498,T,08/03/2020,11:49:15,Unknown,57.832379,N,-2.757167,W,550,0,951.83699
15499,T,08/03/2020,11:49:16,Unknown,57.832851,N,-2.757642,W,550,0,951.896664
15500,T,08/03/2020,11:49:17,Unknown,57.833324,N,-2.758118,W,550,0,951.956423
15501,T,08/03/2020,11:49:18,Unknown,57.833798,N,-2.758598,W,549,0,952.016378
15502,T,08/03/2020,11:49:19,Unknown,57.834273,N,-2.759084,W,547,0,952.07659
15503,T,08/03/2020,11:49:20,Unknown,57.834749,N,-2.759579,W,545,0,952.137123
15504,T,08/03/2020,11:49:21,Unknown,57.835225,N,-2.760085,W,542,0,952.197996
15505,T,08/03/2020,11:49:22,Unknown,57.835701,N,-2.760603,W,539,0,952.259223
15506,T,08/03/2020,11:49:23,Unknown,57.836177,N,-2.761135,W,536,0,952.320856
15507,T,08/03/2020,11:49:24,Unknown,57.836654,N,-2.761675,W,534,0,952.382881
15508,T,08/03/2020,11:49:25,Unknown,57.837131,N,-2.762221,W,533,0,952.445042
15509,T,08/03/2020,11:49:26,Unknown,57.837607,N,-2.762767,W,532,0,952.50716
